0	0.10302759010802748	
0.025	0.09274292806701662	
0.05	0.08831787932739259	
0.07500000000000001	0.08508301611083985	
0.1	0.08338929055877686	
0.125	0.08212281109191893	
0.15000000000000002	0.08105469587890625	
0.17500000000000002	0.08056644444099366	
0.2	0.07983399277832032	
0.225	0.07910157091796875	
0.25	0.07861328967773437	
0.275	0.07836914905761719	
0.30000000000000004	0.07830811390258789	
0.325	0.07800293812744141	
0.35000000000000003	0.07763672719726564	
0.375	0.07763672719726564	
0.4	0.07714463125984192	
0.42500000000000004	0.07714844595703126	
0.45	0.07690430533691406	
0.47500000000000003	0.07697296988632202	
0.5	0.07666016471679687	
0.525	0.07662964713928222	
0.55	0.07668305289993287	
0.5750000000000001	0.07666016471679687	
0.6000000000000001	0.07617188347656251	
0.625	0.07617092235122999	
0.65	0.07617188347656251	
0.675	0.07617188347656251	
0.7000000000000001	0.07621765984283449	
0.7250000000000001	0.07615662468780518	
0.75	0.07603073968055726	
0.775	0.07617188347656251	
0.8	0.07612610711029053	
0.8250000000000001	0.07617188347656251	
0.8500000000000001	0.07598877801147462	
