0.01	0.22998047645019531	
0.02	0.22631836711181644	
0.03	0.2226562577734375	
0.04	0.21971798723397257	
0.05	0.21582032034179688	
0.06	0.21398926567260745	
0.07	0.2110595782019043	
0.08	0.20790863829200745	
0.09	0.20541382630523677	
0.1	0.20281983219055177	
0.11	0.20034504736422543	
0.12	0.19789124337265013	
0.13	0.1955566486694336	
0.14	0.192564972368784	
0.15	0.1911621174633789	
0.16	0.1877441487475586	
0.17	0.18595124105064392	
0.18	0.18494416098258973	
0.19	0.18133545740539553	
0.2	0.18002320155914306	
0.21	0.17834473477905277	
0.22	0.17626953948730473	
0.23	0.17480469575195312	
0.24	0.17297674052426104	
0.25	0.17187500828125002	
0.26	0.16876170870415244	
0.27	0.16699219583007813	
0.28	0.16552735209472658	
0.29	0.16372156979466923	
0.3	0.16284180524658207	
0.31	0.16113282088867187	
0.32	0.1599121177758789	
0.33	0.15859223253517152	
0.34	0.1572265709277344	
0.35000000000000003	0.1562500084375	
0.36	0.15454102407958983	
0.37	0.15307618034423828	
0.38	0.1513366784085083	
0.39	0.15039063349609375	
0.4	0.14843750851562498	
0.41000000000000003	0.14788819211486814	
0.42	0.14691162962463378	
0.43	0.1454753961184883	
0.44	0.14451981446300505	
0.45	0.14305878542488096	
0.46	0.1430664148193359	
0.47000000000000003	0.14135743046142576	
0.48	0.1401367273486328	
0.49	0.13928223516967775	
0.5	0.13867188361328125	
0.51	0.1367187586328125	
0.52	0.13580323129821775	
0.53	0.1357421961425781	
0.54	0.1343383875628662	
0.55	0.13348389538391114	
0.56	0.13213903579729255	
0.5700000000000001	0.13183594618164063	
0.58	0.13085938369140626	
0.59	0.12994385635681155	
0.6	0.12886811173866272	
0.61	0.1278038112121963	
0.62	0.12744952120719433	
0.63	0.12646485248535155	
0.64	0.12536621968383788	
0.65	0.1246032802383423	
0.66	0.12416512649897994	
0.67	0.12377930563720704	
0.68	0.12259305400874973	
0.6900000000000001	0.12207032127929687	
0.7000000000000001	0.12060500070679189	
0.71	0.12011719629882814	
0.72	0.11956943334411023	
0.73	0.11914063380859376	
0.74	0.11791230130134583	
0.75	0.1174316494506836	
0.76	0.11669922758300783	
0.77	0.11632920195194246	
0.78	0.11572266509277346	
0.79	0.1148262112443161	
0.8	0.11376951030998261	
0.81	0.11357117585647585	
0.8200000000000001	0.11291504793334962	
0.8300000000000001	0.11230469637695313	
0.84	0.11187745028747559	
0.85	0.11077881748596191	
0.86	0.11083985264160157	
0.87	0.11010743077392579	
0.88	0.10906887945374487	
0.89	0.10815430579345703	
0.9	0.10791016517089844	
0.91	0.10791016517089844	
0.92	0.10742188392578125	
0.93	0.10638428627990723	
0.9400000000000001	0.10583163201907633	
0.9500000000000001	0.10571289956787108	
0.96	0.10449219645507812	
0.97	0.10449219645507812	
0.98	0.10362244548721312	
0.99	0.10302735271972654	
