0	0.10302735168945314	
0.01	0.09744263500427247	
0.02	0.09326172688476564	
0.03	0.09057618006347656	
0.04	0.088195809017334	
0.05	0.08642578952148439	
0.06	0.08496094580078126	
0.07	0.08349610208007813	
0.08	0.08227539897949218	
0.09	0.08117676618896486	
0.1	0.08056641463867187	
0.11	0.07958985215820313	
0.12	0.07925415880554201	
0.13	0.07861328967773437	
0.14	0.0781250084375	
0.15	0.07769776235229493	
0.16	0.07714844595703126	
0.17	0.07714844595703126	
0.18	0.07641602409667969	
0.19	0.07604981316650392	
0.2	0.07592774285644532	
0.21	0.07568360223632814	
0.22	0.07551575555999757	
0.23	0.07515717402420045	
0.24	0.07519532099609376	
0.25	0.07519532099609376	
0.26	0.07470703975585938	
0.27	0.07452393429077149	
0.28	0.07446480648433686	
0.29	0.07409668820556642	
0.3	0.07403565305053712	
0.31	0.07373047727539064	
0.32	0.07369995969787599	
0.33	0.0736389245428467	
0.34	0.07348633665527346	
0.35000000000000003	0.07330323119018556	
0.36	0.07324219603515626	
0.37	0.07324219603515626	
0.38	0.07324219603515626	
0.39	0.07324219603515626	
0.4	0.07324219603515626	
0.41000000000000003	0.07299805541503906	
0.42	0.07280732055557251	
0.43	0.07275391479492188	
0.44	0.07273865600616455	
0.45	0.07269287963989259	
0.46	0.0725097741748047	
0.47000000000000003	0.07226563355468751	
0.48	0.0724487390197754	
0.49	0.0725097741748047	
0.5	0.07236481568161011	
0.51	0.07226563355468751	
0.52	0.07239068409692526	
0.53	0.07226563355468751	
0.54	0.07232666870971681	
0.55	0.07211304566711427	
0.56	0.07202149293457033	
0.5700000000000001	0.07202149293457033	
0.58	0.07202149293457033	
0.59	0.07203317544471266	
0.6	0.07189942262451174	
