0	0.10284424622436523	
0.01	0.0975952228918457	
0.02	0.093750008125	
0.03	0.09039307459838868	
0.04	0.08789063324218752	
0.05	0.08544922704101562	
0.06	0.0839843833203125	
0.07	0.08227539897949218	
0.08	0.08123780134399415	
0.09	0.07983399277832032	
0.1	0.07904053576293946	
0.11	0.07836914905761719	
0.12	0.07751465688720705	
0.13	0.07690430533691406	
0.14	0.07637024773040771	
0.15	0.0757904137576294	
0.16	0.07568360223632814	
0.17	0.07495118037597656	
0.18	0.07476807491088867	
0.19	0.07421875851562501	
0.2	0.07385254758544924	
0.21	0.07371521848663332	
0.22	0.07361627477828506	
0.23	0.07324219603515626	
0.24	0.073089608147583	
0.25	0.07284546752746582	
0.26	0.07257843872421266	
0.27	0.0725097741748047	
0.28	0.07226563355468751	
0.29	0.07226563355468751	
0.3	0.07214356324462892	
0.31	0.07189942262451174	
0.32	0.07177735231445313	
0.33	0.07153321169433594	
0.34	0.07149887941963196	
0.35000000000000003	0.07128907107421875	
0.36	0.07128907107421875	
0.37	0.07141114138427734	
0.38	0.0710430231055069	
0.39	0.07105780505711556	
0.4	0.07086182498901368	
0.41000000000000003	0.07080078983398438	
0.42	0.07080078983398438	
0.43	0.07082367801712038	
0.44	0.0705566492138672	
0.45	0.07067871952392579	
0.46	0.07067871952392579	
0.47000000000000003	0.07043457890380861	
0.48	0.07039643193191529	
0.49	0.07044220829818727	
0.5	0.07031250859375	
0.51	0.0700683679736328	
0.52	0.07031250859375	
0.53	0.0700683679736328	
0.54	0.0700683679736328	
0.55	0.0700683679736328	
0.56	0.06982422735351562	
