2e-06	0.018538469999999998	0.0030142178804956985	92.69234999999999	15.07108940247849	
4e-06	0.03662010000000001	0.004217894855730759	183.10050000000004	21.089474278653793	
6e-06	0.05444026199999995	0.005274806569283461	272.20130999999975	26.374032846417304	
8e-06	0.0714983759999999	0.005838042385819414	357.4918799999995	29.19021192909707	
9.999999999999999e-06	0.08852392799999999	0.006496096707009217	442.61963999999995	32.48048353504608	
1.2e-05	0.10510478999999996	0.007261607263677933	525.5239499999998	36.30803631838966	
1.4e-05	0.12154325399999986	0.007675155350055392	607.7162699999993	38.37577675027696	
1.6e-05	0.13780189800000006	0.008027892565897728	689.0094900000004	40.13946282948864	
1.8e-05	0.154212174	0.008364305947400771	771.06087	41.82152973700386	
1.9999999999999998e-05	0.16941814200000002	0.00862053027880744	847.0907100000001	43.1026513940372	
2.2e-05	0.18463820399999992	0.009435644679108264	923.1910199999995	47.17822339554132	
2.4e-05	0.19999677599999982	0.009348797666321792	999.9838799999991	46.74398833160895	
2.6e-05	0.21489267600000017	0.009632618621694927	1074.4633800000008	48.163093108474634	
2.8e-05	0.23006462399999997	0.009762680902837287	1150.3231199999998	48.81340451418643	
2.9999999999999997e-05	0.24484777199999977	0.010707306835428596	1224.2388599999988	53.53653417714298	
3.2e-05	0.25810050599999984	0.010500861532082198	1290.5025299999993	52.504307660410994	
3.4e-05	0.27312422399999975	0.011262118005323141	1365.6211199999989	56.310590026615714	
3.6e-05	0.2869868879999998	0.0110502756962646	1434.9344399999989	55.251378481323	
3.7999999999999995e-05	0.30088114199999993	0.011599462816003008	1504.4057099999995	57.99731408001504	
3.9999999999999996e-05	0.3147146459999999	0.011712159153404797	1573.5732299999993	58.56079576702398	
4.2e-05	0.3281447700000006	0.011172895570401607	1640.7238500000028	55.86447785200803	
4.4e-05	0.3409324020000003	0.012329753440616577	1704.6620100000016	61.64876720308289	
4.6e-05	0.3539202659999999	0.012186624571112555	1769.6013299999993	60.93312285556278	
4.8e-05	0.3672157679999993	0.012345225177459326	1836.0788399999965	61.72612588729664	
4.9999999999999996e-05	0.3802196699999996	0.012168084937536384	1901.0983499999982	60.840424687681924	
5.2e-05	0.3924221580000003	0.01294563693647537	1962.1107900000015	64.72818468237685	
5.4e-05	0.40403366999999973	0.013276502198361587	2020.1683499999988	66.38251099180793	
5.6e-05	0.41716490399999967	0.013112776294240052	2085.8245199999983	65.56388147120026	
5.8e-05	0.42980770800000007	0.01321704780965613	2149.0385400000005	66.08523904828066	
5.9999999999999995e-05	0.4414338	0.013883821533857301	2207.169	69.4191076692865	
6.2e-05	0.45331795799999974	0.0133037295126681	2266.5897899999986	66.5186475633405	
6.4e-05	0.4654533780000001	0.013300091906491361	2327.2668900000003	66.5004595324568	
6.599999999999999e-05	0.4764972419999994	0.014341276088181129	2382.486209999997	71.70638044090565	
6.8e-05	0.48844215	0.013514666249874635	2442.21075	67.57333124937317	
7e-05	0.4992605099999999	0.014285058565924729	2496.3025499999994	71.42529282962364	
7.2e-05	0.5109021540000004	0.014518991779193358	2554.5107700000017	72.59495889596678	
7.4e-05	0.5220587700000003	0.01370980911592498	2610.293850000002	68.5490455796249	
7.599999999999999e-05	0.5333568120000008	0.013921034052277015	2666.7840600000045	69.60517026138508	
7.8e-05	0.5438923199999999	0.014653199011874509	2719.461599999999	73.26599505937254	
7.999999999999999e-05	0.5546523600000002	0.014624566128210429	2773.2618000000007	73.12283064105215	
8.2e-05	0.5648680800000001	0.014506946139887606	2824.3404000000005	72.53473069943803	
8.4e-05	0.5747975459999993	0.014909648953274655	2873.9877299999966	74.54824476637327	
8.599999999999999e-05	0.5863935059999994	0.014995230206434465	2931.9675299999967	74.97615103217231	
8.8e-05	0.5969110320000007	0.014994128331282747	2984.5551600000035	74.97064165641373	
8.999999999999999e-05	0.606819114	0.015169322044804926	3034.09557	75.84661022402463	
9.2e-05	0.6157775519999997	0.015279541471892944	3078.8877599999987	76.39770735946472	
9.4e-05	0.6264957959999994	0.01543744864873676	3132.4789799999967	77.1872432436838	
9.6e-05	0.6359606460000006	0.01529754987031204	3179.8032300000027	76.4877493515602	
9.8e-05	0.6464528999999997	0.015609027023040206	3232.2644999999984	78.04513511520103	
9.999999999999999e-05	0.6560261279999994	0.01560387671905978	3280.1306399999967	78.01938359529889	
0.000102	0.6657966720000005	0.01579226093567405	3328.9833600000024	78.96130467837025	
0.000104	0.675109404000001	0.01530462540583022	3375.547020000005	76.52312702915111	
0.000106	0.6839278739999994	0.01586697276975428	3419.639369999997	79.3348638487714	
0.000108	0.6932401200000006	0.01579592412065845	3466.200600000003	78.97962060329226	
0.00010999999999999999	0.7019667360000001	0.015919943356755523	3509.8336800000006	79.59971678377761	
0.000112	0.7119117539999995	0.015971849157799	3559.5587699999974	79.85924578899498	
0.00011399999999999999	0.7205348520000008	0.015506425976416861	3602.674260000004	77.5321298820843	
0.000116	0.7302018779999997	0.015525941257299546	3651.0093899999983	77.62970628649772	
0.000118	0.7397060940000005	0.016137060152926354	3698.530470000003	80.68530076463176	
0.00011999999999999999	0.7470354599999997	0.016481906670904316	3735.177299999998	82.40953335452157	
0.000122	0.7559171100000001	0.016330907338292608	3779.5855500000002	81.65453669146304	
0.000124	0.7645980420000001	0.01632562177174996	3822.990210000001	81.62810885874981	
0.000126	0.7725985740000001	0.016252804406702404	3862.9928700000005	81.26402203351202	
0.000128	0.7819263720000003	0.015315188661117316	3909.6318600000013	76.57594330558658	
0.00013	0.7912308420000007	0.016498012806609057	3956.154210000004	82.49006403304529	
